filename,type
TCGA-OR-A5JF-01Z-00-DX4.F77E8849-DA63-4BF9-A4A2-7A229ADFEAA7.svs,TCGA_ACC
TCGA-OR-A5JT-01Z-00-DX1.BC91B5B4-AE3B-4492-91CB-D6401BB64734.svs,TCGA_ACC
TCGA-OR-A5JT-01Z-00-DX3.47AFB316-34A8-4CD3-AA4E-4B1C5CC212AF.svs,TCGA_ACC
TCGA-OR-A5K1-01Z-00-DX3.4A503FA3-9DF2-4874-ABEB-7D00965B6032.svs,TCGA_ACC
TCGA-OR-A5K1-01Z-00-DX5.CF4E2538-ABA3-4E18-8CC5-BEA71100EFE8.svs,TCGA_ACC
TCGA-WB-A80M-01Z-00-DX1.4D3CF8B7-73DF-4382-A4A7-DEC725E75B0B.svs,TCGA_PCPG
TCGA-QR-A70H-01Z-00-DX1.EA414541-2494-450F-8550-2F43525C79A6.svs,TCGA_PCPG
TCGA-S7-A7WR-01Z-00-DX1.CB67D5F9-05EC-4C99-9BBD-88A5FBE4C8AE.svs,TCGA_PCPG
TCGA-S7-A7WN-01Z-00-DX2.B34F0C6D-AA98-4DBC-B833-38C035EEC389.svs,TCGA_PCPG
TCGA-WB-A81Q-01Z-00-DX1.9339B2AE-0466-4B6B-9620-7F59D96C3D0E.svs,TCGA_PCPG
TCGA-WB-A81M-01Z-00-DX1.4D64AB11-82E5-43E6-90E1-463D234A8498.svs,TCGA_PCPG
TCGA-W2-A7HE-01Z-00-DX1.3DCBF9B9-5C37-4EDF-8FA0-13124BF65EF9.svs,TCGA_PCPG
TCGA-WB-A81W-01Z-00-DX1.C73F5CBC-D90D-415F-AA8E-F62D4471C526.svs,TCGA_PCPG
TCGA-S7-A7X1-01Z-00-DX1.DD9FEBBF-4D78-4F00-8315-923A44C56746.svs,TCGA_PCPG
TCGA-PR-A5PG-01Z-00-DX1.8FB4AE9F-0B35-4526-A314-CB6AC7649A91.svs,TCGA_PCPG
TCGA-SR-A6MY-01Z-00-DX1.19C4D4F9-C702-4DBF-9038-3BB72513C542.svs,TCGA_PCPG
TCGA-RW-A68G-01Z-00-DX1.3CC70605-AE23-4356-A195-C0B8800DB2E7.svs,TCGA_PCPG
TCGA-WB-A80O-01Z-00-DX1.7F9F9F54-8A0B-469C-BC15-7B7937AE87F0.svs,TCGA_PCPG
TCGA-WB-A81R-01Z-00-DX1.81A7502E-8AEB-4CCC-8F0A-77B20728B0B9.svs,TCGA_PCPG
TCGA-P7-A5NX-01Z-00-DX1.734991F8-879F-474E-8959-4C1046F7C514.svs,TCGA_PCPG
TCGA-S7-A7WT-01Z-00-DX2.757B75CA-AC56-47BD-A3DC-100FF006726B.svs,TCGA_PCPG
TCGA-SP-A6QD-01Z-00-DX1.FCA991E2-5896-4AEE-955D-E13BEB102953.svs,TCGA_PCPG
TCGA-QR-A6H4-01Z-00-DX1.EE175690-122F-4722-8CFB-4D86374A07C3.svs,TCGA_PCPG
TCGA-RT-A6Y9-01Z-00-DX1.026F49F4-644D-4CB1-BA39-1906BCC6B53A.svs,TCGA_PCPG
TCGA-S7-A7WV-01Z-00-DX2.3AA1FA66-D3C5-44AC-8D01-AB6253239E93.svs,TCGA_PCPG
TCGA-S7-A7WV-01Z-00-DX1.7EA04D99-5AFB-4079-8400-F9169551934B.svs,TCGA_PCPG
TCGA-SP-A6QJ-01Z-00-DX1.6C0C0BC5-B349-4B32-9D3D-1A965BBEF39A.svs,TCGA_PCPG
TCGA-QR-A70O-01Z-00-DX1.84206C93-EEBF-4B19-BF1C-B265357F1038.svs,TCGA_PCPG
TCGA-QR-A6GS-01Z-00-DX1.7AD2EB68-7A8D-435A-8EFB-D750DDCD7A05.svs,TCGA_PCPG
TCGA-WB-A80V-01Z-00-DX1.D2DC4C1F-D969-4D93-BA0D-2262D8A99611.svs,TCGA_PCPG
TCGA-RW-A67X-01Z-00-DX1.D8EB103B-72AD-4C15-B556-C4048E34D667.svs,TCGA_PCPG
TCGA-WB-A81N-01Z-00-DX1.7EF5EC0A-BB5D-4EF0-99D0-B72C2123AA22.svs,TCGA_PCPG
TCGA-QR-A6GW-01Z-00-DX1.98C13E90-FD90-4E9F-B99B-C26C08148549.svs,TCGA_PCPG
TCGA-S7-A7WM-01Z-00-DX2.81246633-86E8-495B-90EE-DABF4FEC62CD.svs,TCGA_PCPG
TCGA-QR-A70R-01Z-00-DX1.45E63C3C-F1B5-451D-865B-38421ADF7E32.svs,TCGA_PCPG
TCGA-RW-A688-01Z-00-DX1.F6BE478E-1E79-4C93-84AF-5ECB61F87DDC.svs,TCGA_PCPG
TCGA-RT-A6YA-01Z-00-DX1.EDC1E4DF-E818-4EE4-8F75-3838BA268403.svs,TCGA_PCPG
TCGA-QR-A70V-01Z-00-DX1.DFE69CED-F7FC-4316-AB10-C7A73B6C15D8.svs,TCGA_PCPG
TCGA-WB-A820-01Z-00-DX1.D6CEEFAA-EBC7-4395-B4EA-D3CC30C59A7C.svs,TCGA_PCPG
TCGA-SP-A6QF-01Z-00-DX1.73856BF1-8A69-4187-BD4C-D42356D4F0CD.svs,TCGA_PCPG
TCGA-S7-A7WQ-01Z-00-DX1.5DDB2DC6-743A-43F3-AB21-B7449FBD6C57.svs,TCGA_PCPG
TCGA-QR-A70J-01Z-00-DX1.D9779D7F-E2DD-4B14-9AEF-A4041A57F263.svs,TCGA_PCPG
TCGA-SQ-A6I4-01Z-00-DX1.AC6A4B53-0AFC-4FAE-9D3C-D03B6DF55ADA.svs,TCGA_PCPG
TCGA-QR-A708-01Z-00-DX1.2090CC30-E47C-4A54-9A7B-A8C058398B9C.svs,TCGA_PCPG
TCGA-SR-A6MV-01Z-00-DX1.6BBD6178-80E1-43B6-A116-23BEBA87855B.svs,TCGA_PCPG
TCGA-WB-A81H-01Z-00-DX1.F3FC61A6-AC70-4699-B8B7-54C92B7CF83F.svs,TCGA_PCPG
TCGA-QT-A5XN-01Z-00-DX1.5AEB161E-D6C4-48E3-93E0-CC3CA7353023.svs,TCGA_PCPG
TCGA-WB-A822-01Z-00-DX1.AEF949D0-F3E5-487C-AC7F-9E3D05F06DBC.svs,TCGA_PCPG
TCGA-WB-A815-01Z-00-DX1.8096D54F-3483-4A35-A200-536FC48A9484.svs,TCGA_PCPG
TCGA-SP-A6QK-01Z-00-DX1.541235F9-F7CA-40CB-B009-D1FE238BDDA3.svs,TCGA_PCPG
TCGA-SR-A6MT-01Z-00-DX1.BF5123D8-91F7-4EE3-BC4D-CD342A50B02B.svs,TCGA_PCPG
TCGA-WB-A81S-01Z-00-DX1.6D00D5DE-C815-4310-AAED-D57959FE4857.svs,TCGA_PCPG
TCGA-WB-A81G-01Z-00-DX1.70672250-BF2D-4E3F-8242-3638C0362D2D.svs,TCGA_PCPG
TCGA-QT-A5XP-01Z-00-DX1.4FCE65C1-CF21-4AA9-A3C2-42258509A326.svs,TCGA_PCPG
TCGA-QR-A70A-01Z-00-DX1.02BCE055-9DD0-4990-B6C8-DFEA793AD38B.svs,TCGA_PCPG
TCGA-P8-A5KC-01Z-00-DX1.2C3571BB-CCBB-4F28-8CB0-BA92BE8D0E03.svs,TCGA_PCPG
TCGA-RW-A686-01Z-00-DX2.7308B621-13B0-4FCA-BC5C-2AA2C082F433.svs,TCGA_PCPG
TCGA-QT-A5XL-01Z-00-DX1.C71F48E0-7C1C-4CB2-A089-28777280697E.svs,TCGA_PCPG
TCGA-QR-A703-01Z-00-DX1.E4055C0A-63CD-45EA-8E73-C74557063850.svs,TCGA_PCPG
TCGA-W2-A7HD-01Z-00-DX1.10816393-0FEE-476C-AA7D-624DE2B32171.svs,TCGA_PCPG
TCGA-QT-A69Q-01Z-00-DX1.DA28D067-DD7E-4847-8C0C-52A3855F52EE.svs,TCGA_PCPG
TCGA-WB-A816-01Z-00-DX1.D57FFEC9-53C7-49CB-94BE-B59705941075.svs,TCGA_PCPG
TCGA-S7-A7WX-01Z-00-DX1.73FB4F29-67E8-42B2-90C5-2AF6FBE75A88.svs,TCGA_PCPG
TCGA-QR-A70G-01Z-00-DX1.6A73E7B8-28BE-4BC1-B0AF-5B8262CF3BC0.svs,TCGA_PCPG
TCGA-QR-A6GU-01Z-00-DX1.B6C2D084-94F9-427B-BA59-25DAE79F86D4.svs,TCGA_PCPG
TCGA-WB-A80K-01Z-00-DX1.F021F4F9-2456-48C4-8249-3C9FB832E488.svs,TCGA_PCPG
TCGA-RW-A685-01Z-00-DX1.583944B5-03EA-4F74-97C7-3A293254995C.svs,TCGA_PCPG
TCGA-WB-A81A-01Z-00-DX1.1E30B6B9-20C2-40AB-AFBE-C88F35CA31EA.svs,TCGA_PCPG
TCGA-W2-A7UY-01Z-00-DX1.DC8B427E-489E-4CF6-80B4-DF777E8144B7.svs,TCGA_PCPG
TCGA-RW-A684-01Z-00-DX1.F9208B62-F2C4-41FC-8CBE-1FF7B7C4CF98.svs,TCGA_PCPG
TCGA-QR-A6GO-01Z-00-DX1.D41FDCC9-65C3-41B0-A22C-2F0C397EF9DC.svs,TCGA_PCPG
TCGA-TT-A6YP-01Z-00-DX1.46916145-C8CB-4866-911C-9311D625C13E.svs,TCGA_PCPG
TCGA-SR-A6MS-01Z-00-DX1.66C50E37-97A9-4CD6-8F71-684E28C09D96.svs,TCGA_PCPG
TCGA-PR-A5PH-01Z-00-DX1.18D79AC8-7419-40B4-9750-633A9225BC09.svs,TCGA_PCPG
TCGA-WB-A81P-01Z-00-DX1.585BDAA6-F407-4F73-8FC4-F37CDB2629F2.svs,TCGA_PCPG
TCGA-QR-A6GX-01Z-00-DX1.DAF8FAB6-E091-44AD-8F5C-6483E85CB4E4.svs,TCGA_PCPG
TCGA-WB-A81D-01Z-00-DX1.C3C5D853-ECA8-4983-B1F0-DB47F20839BA.svs,TCGA_PCPG
TCGA-RW-A7D0-01Z-00-DX1.DA17341B-E641-4FEC-9126-055334DCA57A.svs,TCGA_PCPG
TCGA-RT-A6YC-01Z-00-DX1.24E59C44-0063-4F65-87A7-A9EA2B843B05.svs,TCGA_PCPG
TCGA-QR-A700-01Z-00-DX1.A6F99A58-6EBC-44FA-9292-BE3DB7DB051B.svs,TCGA_PCPG
TCGA-S7-A7WW-01Z-00-DX1.E344CA65-0F75-4604-8858-0130B3BEE24B.svs,TCGA_PCPG
TCGA-SQ-A6I6-01Z-00-DX1.5DE61B4C-C785-4C3C-9BDF-A12FC7F101F8.svs,TCGA_PCPG
TCGA-W2-A7HA-01Z-00-DX1.EE9C6027-4404-41E9-8157-2709B993C830.svs,TCGA_PCPG
TCGA-QR-A70U-01Z-00-DX1.2F7B40DA-AF7E-49A1-BEE1-F1DFA22A4ED8.svs,TCGA_PCPG
TCGA-QR-A70K-01Z-00-DX1.369BC996-37DA-432A-8C66-2CD88FD8B337.svs,TCGA_PCPG
TCGA-WB-A819-01Z-00-DX1.882700EF-4BE0-413A-ADFE-5D7740561395.svs,TCGA_PCPG
TCGA-S7-A7X2-01Z-00-DX1.8F718921-7FEA-4C7E-BDEB-A38C1509C624.svs,TCGA_PCPG
TCGA-RW-A68A-01Z-00-DX1.6D090530-44D2-4F08-8CAC-594603998088.svs,TCGA_PCPG
TCGA-P7-A5NY-01Z-00-DX1.42F7E92B-0048-4699-B3CF-6CE037E8ABCF.svs,TCGA_PCPG
TCGA-S7-A7WO-01Z-00-DX2.48F7608D-0FD5-4437-9CA9-6EA26DE7675B.svs,TCGA_PCPG
TCGA-S7-A7WO-01Z-00-DX1.732BD3CD-E11E-43E0-9FD8-98E09A16451A.svs,TCGA_PCPG
TCGA-S7-A7WL-01Z-00-DX1.BB8E444F-37D5-498A-BDDE-4A559C01384D.svs,TCGA_PCPG
TCGA-SR-A6MP-01Z-00-DX1.A15F7FB1-E1AA-459E-BB06-DFDAE6F56B05.svs,TCGA_PCPG
TCGA-S7-A7X1-01Z-00-DX2.92701877-2F86-4C08-A313-2E66AB837635.svs,TCGA_PCPG
TCGA-W2-A7HB-01Z-00-DX1.8790E75A-2812-4C85-A8F2-D823C974ABB5.svs,TCGA_PCPG
TCGA-RW-A8AZ-01Z-00-DX1.D89C6042-8CBB-4669-B89A-32B6CAFACD7A.svs,TCGA_PCPG
TCGA-QR-A6H5-01Z-00-DX1.A80FB4BA-F226-4317-AF22-571DD97598D3.svs,TCGA_PCPG
TCGA-QR-A6H2-01Z-00-DX1.301F93A0-58F7-4F64-86C8-CFEA935EFFEF.svs,TCGA_PCPG
TCGA-QR-A6ZZ-01Z-00-DX1.4B26C454-0C23-4072-BD5A-35438032B5F2.svs,TCGA_PCPG
TCGA-RW-A68D-01Z-00-DX1.0DC4514F-F7BA-4517-91BA-4617F9F0BB6D.svs,TCGA_PCPG
TCGA-SP-A6QH-01Z-00-DX1.E4E713B3-1CA8-470C-878B-256C38687D0B.svs,TCGA_PCPG
TCGA-P7-A5NY-01Z-00-DX2.5B902C29-0C3E-4570-B166-911BAB2E8005.svs,TCGA_PCPG
TCGA-QT-A5XM-01Z-00-DX1.49CEE547-5D98-4108-9974-9C34992C469A.svs,TCGA_PCPG
TCGA-S7-A7WL-01Z-00-DX2.FE6FA25A-01A0-464B-8C39-53C7101147E6.svs,TCGA_PCPG
TCGA-SR-A6MU-01Z-00-DX1.E8BAF015-CB68-4F0C-BBC8-2DABA64B10A1.svs,TCGA_PCPG
TCGA-QR-A70M-01Z-00-DX1.7A57130A-2B73-436E-93F0-CAAF491E3B08.svs,TCGA_PCPG
TCGA-TT-A6YO-01Z-00-DX1.071EB044-DE3B-4B1E-ABA8-14F3CAEB921D.svs,TCGA_PCPG
TCGA-WB-A81J-01Z-00-DX1.B6025EF0-A502-49C3-9CFE-6B98079DE2CE.svs,TCGA_PCPG
TCGA-WB-A80Q-01Z-00-DX1.A0421DE4-53A2-4064-B5AA-0E7A5AB493C3.svs,TCGA_PCPG
TCGA-WB-A80N-01Z-00-DX1.6CBADEF8-00DC-4BC3-A1E3-7E6FF7603D1A.svs,TCGA_PCPG
TCGA-WB-A81V-01Z-00-DX1.B01F86CA-9497-4E3E-AA2F-21A49B7A1087.svs,TCGA_PCPG
TCGA-QR-A6GY-01Z-00-DX1.26952E33-1102-4B00-9124-D367D505480F.svs,TCGA_PCPG
TCGA-QT-A5XJ-01Z-00-DX1.496EBB8D-BC20-4FDD-877F-AF7CCD9B3C3A.svs,TCGA_PCPG
TCGA-RW-A68C-01Z-00-DX1.7EA511FC-1740-4BBB-A9D5-4882B2E7677E.svs,TCGA_PCPG
TCGA-RW-A67W-01Z-00-DX1.EB2FB1F1-B5C7-4990-BD04-2A8A4065E395.svs,TCGA_PCPG
TCGA-WB-A80L-01Z-00-DX1.139E77E7-43F7-4C57-B446-961530C77C03.svs,TCGA_PCPG
TCGA-P8-A5KD-01Z-00-DX1.FEB22367-BF64-4E55-A826-1116AC183DBD.svs,TCGA_PCPG
TCGA-QT-A5XO-01Z-00-DX1.3E59F06E-C443-4A59-B801-CE6D7E4FA558.svs,TCGA_PCPG
TCGA-SR-A6N0-01Z-00-DX1.CA4AA8D5-FE81-45EC-9B99-FD1F47F196FD.svs,TCGA_PCPG
TCGA-WB-A817-01Z-00-DX1.A329C52F-D3C6-4414-8E9D-71EC37A38691.svs,TCGA_PCPG
TCGA-WB-A81T-01Z-00-DX1.38DF98BE-4600-4787-B0DC-B76CB8419E86.svs,TCGA_PCPG
TCGA-W2-A7H5-01Z-00-DX1.99C575DE-69FA-4F0D-A8D1-D62A16C298E3.svs,TCGA_PCPG
TCGA-PR-A5PF-01Z-00-DX1.918969AF-5501-44F8-9A26-326B2E66D200.svs,TCGA_PCPG
TCGA-S7-A7WW-01Z-00-DX2.05AC99B0-DDFF-4F28-B0E7-D8276F88C2A8.svs,TCGA_PCPG
TCGA-RW-A689-01Z-00-DX1.44954AA0-C636-43DB-B9C9-A56E47828014.svs,TCGA_PCPG
TCGA-RW-A67V-01Z-00-DX1.88E7F86B-2F45-448C-9390-E921722B122E.svs,TCGA_PCPG
TCGA-QR-A6GZ-01Z-00-DX1.BAF6842F-B2DC-4B0A-9894-23A21DA06737.svs,TCGA_PCPG
TCGA-RW-A681-01Z-00-DX1.7B594A69-B08D-4979-AFDE-B8A714EF1AD9.svs,TCGA_PCPG
TCGA-WB-A81I-01Z-00-DX1.41E70DC1-400C-42AA-9EF5-EA98A7A8E787.svs,TCGA_PCPG
TCGA-SR-A6MZ-01Z-00-DX1.DBB26450-16D5-40A8-98FE-B0610A294A8E.svs,TCGA_PCPG
TCGA-WB-A81K-01Z-00-DX1.FBE40FFE-2865-4FA4-99F9-03DF05252486.svs,TCGA_PCPG
TCGA-TT-A6YJ-01Z-00-DX1.C815EEF0-F802-4649-89B7-EE9DF279B8E6.svs,TCGA_PCPG
TCGA-QR-A7IN-01Z-00-DX1.E4A76CA7-7E10-461B-A736-E580C1AE122A.svs,TCGA_PCPG
TCGA-QR-A7IN-01Z-00-DX2.E21ADFFC-4675-488F-9DA8-F7742B457798.svs,TCGA_PCPG
TCGA-RW-A67Y-01Z-00-DX1.7E8AD7AC-BF20-47E5-A17D-27BE8F1FDF06.svs,TCGA_PCPG
TCGA-QR-A70E-01Z-00-DX1.1BF4CFF5-C43B-4145-B5A2-4807DC551D74.svs,TCGA_PCPG
TCGA-QR-A70C-01Z-00-DX1.061C189E-14E4-46FA-92BF-E9367859D617.svs,TCGA_PCPG
TCGA-QR-A6GR-01Z-00-DX1.67936957-F009-4B83-AC17-9C9D0B1F12E6.svs,TCGA_PCPG
TCGA-WB-A818-01Z-00-DX1.6332DDC5-2817-4FD6-B209-7E65AFA0FB30.svs,TCGA_PCPG
TCGA-RW-A68B-01Z-00-DX1.DABD0626-C6E6-413F-A634-3550D2B149E5.svs,TCGA_PCPG
TCGA-W2-A7HC-01Z-00-DX1.828FAF66-6AF3-4EA7-ADD2-5C832077F8B8.svs,TCGA_PCPG
TCGA-S7-A7WT-01Z-00-DX1.D0EE4F08-3AB6-4928-A1A4-AC9192043D4E.svs,TCGA_PCPG
TCGA-S7-A7X2-01Z-00-DX2.369D5ECC-F3F0-463E-8812-D977F188BE67.svs,TCGA_PCPG
TCGA-QT-A5XK-01Z-00-DX1.A9ED49C7-987A-4B5B-B868-2684A745F261.svs,TCGA_PCPG
TCGA-QR-A70W-01Z-00-DX1.8323866B-73AC-4B0B-80C3-B85ECD1E64D4.svs,TCGA_PCPG
TCGA-S7-A7WU-01Z-00-DX2.A86DBB3F-6D79-4C17-8D29-E727259833E3.svs,TCGA_PCPG
TCGA-QR-A6H1-01Z-00-DX1.5CFC1A51-79FB-44E7-A11D-640DFB772803.svs,TCGA_PCPG
TCGA-S7-A7WU-01Z-00-DX1.89E7B8D7-4619-4596-8942-2D50416427B9.svs,TCGA_PCPG
TCGA-SP-A6QC-01Z-00-DX1.28E04A62-E7BD-47B3-98BD-14A50816C366.svs,TCGA_PCPG
TCGA-W2-A7H7-01Z-00-DX1.A2772910-4732-4259-BCA4-1EF3A3319BEB.svs,TCGA_PCPG
TCGA-S7-A7WX-01Z-00-DX2.8D67ADE5-6425-4BBC-8FF9-E5E14F8F0434.svs,TCGA_PCPG
TCGA-WB-A80Y-01Z-00-DX1.7B8B3DE9-6344-4587-93D9-407FAFB26744.svs,TCGA_PCPG
TCGA-TT-A6YN-01Z-00-DX1.1E79474C-BEA6-479A-8A22-57C636B22F03.svs,TCGA_PCPG
TCGA-S7-A7WM-01Z-00-DX1.A7A64E65-ADBC-4D14-96C5-0453A9BCEF72.svs,TCGA_PCPG
TCGA-S7-A7WP-01Z-00-DX2.FE25A784-73A9-44E4-B8CF-09715ABE0895.svs,TCGA_PCPG
TCGA-S7-A7WP-01Z-00-DX1.69ACA311-32D8-4897-9FDA-5EF6F8869654.svs,TCGA_PCPG
TCGA-RW-A68F-01Z-00-DX1.82C29F9C-8E3D-4510-8473-9B05CCD22614.svs,TCGA_PCPG
TCGA-QR-A70N-01Z-00-DX1.4CBE4E08-5947-437C-A7B0-414526347BCA.svs,TCGA_PCPG
TCGA-RW-A686-01Z-00-DX1.27F2FCB0-2B36-4360-9432-8C398157C4EF.svs,TCGA_PCPG
TCGA-WB-A81F-01Z-00-DX1.0FEB8451-3957-4AAE-99D8-8CEF60B92827.svs,TCGA_PCPG
TCGA-S7-A7WQ-01Z-00-DX2.CA8A3C45-F23F-4638-A93E-15E9757C07E8.svs,TCGA_PCPG
TCGA-W2-A7HF-01Z-00-DX1.7EC4C7C0-194B-4CED-B2B8-C713A985D2BA.svs,TCGA_PCPG
TCGA-WB-A821-01Z-00-DX1.FB59B9B8-A79A-44A9-A484-DE6FA8E90107.svs,TCGA_PCPG
TCGA-S7-A7WR-01Z-00-DX2.4E15EF72-105A-43FE-ABE0-08861A44DBC0.svs,TCGA_PCPG
TCGA-S7-A7WN-01Z-00-DX1.AC542691-E8E3-470A-9F72-B3CA210CFA2A.svs,TCGA_PCPG
TCGA-SP-A6QI-01Z-00-DX1.12CA08CC-2F40-4B0E-AEC3-8A1FCFA362F8.svs,TCGA_PCPG
TCGA-QR-A707-01Z-00-DX1.4D675354-C7C0-4BF1-AFAC-D99075E7249F.svs,TCGA_PCPG
TCGA-QR-A70X-01Z-00-DX1.BDAA910B-9138-4DD8-848C-742A2556AB4A.svs,TCGA_PCPG
